geoid,geoid20,year,vacant_residential_count,vacant_commercial_count
1400000US06037481101,6037481101,2020,1,6
1400000US06037481102,6037481102,2020,0,6
1400000US06037481103,6037481103,2020,3,4
1400000US06037481201,6037481201,2020,8,4
1400000US06037481203,6037481203,2020,12,4
1400000US06037481300,6037481300,2020,2,0
1400000US06037481401,6037481401,2020,3,4
1400000US06037481403,6037481403,2020,3,15
1400000US06037481404,6037481404,2020,3,18
1400000US06037481500,6037481500,2020,3,5
1400000US06037481603,6037481603,2020,9,11
1400000US06037481604,6037481604,2020,19,4
1400000US06037481605,6037481605,2020,9,0
1400000US06037481606,6037481606,2020,12,27
1400000US06037481711,6037481711,2020,8,11
1400000US06037481712,6037481712,2020,7,5
1400000US06037481713,6037481713,2020,27,5
1400000US06037481714,6037481714,2020,4,11
1400000US06037481800,6037481800,2020,11,0
1400000US06037481901,6037481901,2020,3,5
1400000US06037481902,6037481902,2020,1,4
1400000US06037482001,6037482001,2020,10,11
1400000US06037482002,6037482002,2020,7,17
1400000US06037482101,6037482101,2020,9,14
1400000US06037482102,6037482102,2020,6,4
1400000US06037482201,6037482201,2020,5,2
1400000US06037482202,6037482202,2020,8,5
1400000US06037482301,6037482301,2020,6,0
1400000US06037482303,6037482303,2020,15,2
1400000US06037482304,6037482304,2020,5,2
1400000US06037482401,6037482401,2020,6,0
1400000US06037482403,6037482403,2020,4,3
1400000US06037482404,6037482404,2020,4,3
1400000US06037482502,6037482502,2020,2,2
1400000US06037482503,6037482503,2020,2,0
1400000US06037482521,6037482521,2020,4,2
1400000US06037482522,6037482522,2020,4,1
1400000US06037482600,6037482600,2020,12,1
1400000US06037482701,6037482701,2020,15,20
1400000US06037482702,6037482702,2020,2,0
1400000US06037482801,6037482801,2020,8,3
1400000US06037500100,6037500100,2020,26,0
1400000US06037500202,6037500202,2020,2,36
1400000US06037500203,6037500203,2020,3,0
1400000US06037500204,6037500204,2020,7,1
1400000US06037500300,6037500300,2020,3,2
1400000US06037500402,6037500402,2020,5,4
1400000US06037500403,6037500403,2020,1,1
1400000US06037500404,6037500404,2020,7,0
1400000US06037500500,6037500500,2020,4,0
1400000US06037500600,6037500600,2020,6,5
1400000US06037500700,6037500700,2020,0,17
1400000US06037500800,6037500800,2020,3,2
1400000US06037500900,6037500900,2020,1,3
1400000US06037501001,6037501001,2020,2,0
1400000US06037501002,6037501002,2020,3,10
1400000US06037501200,6037501200,2020,6,0
1400000US06037501301,6037501301,2020,8,0
1400000US06037501302,6037501302,2020,11,1
1400000US06037501400,6037501400,2020,8,7
1400000US06037501501,6037501501,2020,6,0
1400000US06037501503,6037501503,2020,5,1
1400000US06037501504,6037501504,2020,8,35
1400000US06037501600,6037501600,2020,15,0
1400000US06037501700,6037501700,2020,1,0
1400000US06037501802,6037501802,2020,5,6
1400000US06037501803,6037501803,2020,0,7
1400000US06037501804,6037501804,2020,11,6
1400000US06037501900,6037501900,2020,2,15
1400000US06037502003,6037502003,2020,26,11
1400000US06037502004,6037502004,2020,10,12
1400000US06037502005,6037502005,2020,2,3
1400000US06037502100,6037502100,2020,1,10
1400000US06037502200,6037502200,2020,3,3
1400000US06037502303,6037502303,2020,10,10
1400000US06037502401,6037502401,2020,4,0
1400000US06037502402,6037502402,2020,0,0
1400000US06037502500,6037502500,2020,2,14
1400000US06037502602,6037502602,2020,10,13
1400000US06037502603,6037502603,2020,3,1
1400000US06037502604,6037502604,2020,3,0
1400000US06037502700,6037502700,2020,0,52
1400000US06037502801,6037502801,2020,0,10
1400000US06037502901,6037502901,2020,2,4
1400000US06037503000,6037503000,2020,2,7
1400000US06037503103,6037503103,2020,1,0
1400000US06037503104,6037503104,2020,2,2
1400000US06037503105,6037503105,2020,3,0
1400000US06037503106,6037503106,2020,8,3
1400000US06037503201,6037503201,2020,6,0
1400000US06037503202,6037503202,2020,1,2
1400000US06037503301,6037503301,2020,4,3
1400000US06037503302,6037503302,2020,0,0
1400000US06037503401,6037503401,2020,8,20
1400000US06037503402,6037503402,2020,1,5
1400000US06037503501,6037503501,2020,3,3
1400000US06037503502,6037503502,2020,2,10
1400000US06037503601,6037503601,2020,5,13
1400000US06037503602,6037503602,2020,2,10
1400000US06037503701,6037503701,2020,0,0
1400000US06037503702,6037503702,2020,0,0
1400000US06037503704,6037503704,2020,6,3
1400000US06037503705,6037503705,2020,4,2
1400000US06037503801,6037503801,2020,4,27
1400000US06037503802,6037503802,2020,3,10
1400000US06037503901,6037503901,2020,4,3
1400000US06037503902,6037503902,2020,5,14
1400000US06037504001,6037504001,2020,1,5
1400000US06037504002,6037504002,2020,6,9
1400000US06037504101,6037504101,2020,3,7
1400000US06037504200,6037504200,2020,1,60
1400000US06037530005,6037530005,2020,3,1
1400000US06037530006,6037530006,2020,0,0
1400000US06037530007,6037530007,2020,6,13
1400000US06037530101,6037530101,2020,8,4
1400000US06037530102,6037530102,2020,7,11
1400000US06037530202,6037530202,2020,7,4
1400000US06037530203,6037530203,2020,1,16
1400000US06037530204,6037530204,2020,9,2
1400000US06037530301,6037530301,2020,2,5
1400000US06037530302,6037530302,2020,4,2
1400000US06037530400,6037530400,2020,4,8
1400000US06037530500,6037530500,2020,1,14
1400000US06037530603,6037530603,2020,20,7
1400000US06037530700,6037530700,2020,3,19
1400000US06037530801,6037530801,2020,21,3
1400000US06037530802,6037530802,2020,7,3
1400000US06037530901,6037530901,2020,9,0
1400000US06037530902,6037530902,2020,15,2
1400000US06037531000,6037531000,2020,14,4
1400000US06037531101,6037531101,2020,13,17
1400000US06037531102,6037531102,2020,14,4
1400000US06037531201,6037531201,2020,14,0
1400000US06037531202,6037531202,2020,7,7
1400000US06037531301,6037531301,2020,4,8
1400000US06037531302,6037531302,2020,8,8
1400000US06037531502,6037531502,2020,1,8
1400000US06037531503,6037531503,2020,3,0
1400000US06037531504,6037531504,2020,0,5
1400000US06037531602,6037531602,2020,5,6
1400000US06037531603,6037531603,2020,1,0
1400000US06037531604,6037531604,2020,11,16
1400000US06037531701,6037531701,2020,4,1
1400000US06037531702,6037531702,2020,7,27
1400000US06037531800,6037531800,2020,7,5
1400000US06037531901,6037531901,2020,12,4
1400000US06037531902,6037531902,2020,3,17
1400000US06037532001,6037532001,2020,0,11
1400000US06037532002,6037532002,2020,5,4
1400000US06037532101,6037532101,2020,4,11
1400000US06037532102,6037532102,2020,3,2
1400000US06037532200,6037532200,2020,3,13
1400000US06037532302,6037532302,2020,9,16
1400000US06037532303,6037532303,2020,2,76
1400000US06037532304,6037532304,2020,1,37
1400000US06037532500,6037532500,2020,2,4
1400000US06037532605,6037532605,2020,5,15
1400000US06037532606,6037532606,2020,2,3
1400000US06037532607,6037532607,2020,2,7
1400000US06037532700,6037532700,2020,2,2
1400000US06037532800,6037532800,2020,2,2
1400000US06037532900,6037532900,2020,10,1
1400000US06037533001,6037533001,2020,5,0
1400000US06037533002,6037533002,2020,2,2
1400000US06037533103,6037533103,2020,3,1
1400000US06037533104,6037533104,2020,4,27
1400000US06037533105,6037533105,2020,0,1
1400000US06037533108,6037533108,2020,1,9
1400000US06037533201,6037533201,2020,2,0
1400000US06037533204,6037533204,2020,3,0
1400000US06037533300,6037533300,2020,0,2
1400000US06037533401,6037533401,2020,3,0
1400000US06037533402,6037533402,2020,5,6
1400000US06037533403,6037533403,2020,4,2
1400000US06037533501,6037533501,2020,1,0
1400000US06037533504,6037533504,2020,1,0
1400000US06037533601,6037533601,2020,4,4
1400000US06037533602,6037533602,2020,8,5
1400000US06037533603,6037533603,2020,17,5
1400000US06037533701,6037533701,2020,5,3
1400000US06037533702,6037533702,2020,7,1
1400000US06037533703,6037533703,2020,3,2
1400000US06037533803,6037533803,2020,4,4
1400000US06037533804,6037533804,2020,5,2
1400000US06037533805,6037533805,2020,0,2
1400000US06037533806,6037533806,2020,14,0
1400000US06037533901,6037533901,2020,0,0
1400000US06037533902,6037533902,2020,3,0
1400000US06037534001,6037534001,2020,3,1
1400000US06037534002,6037534002,2020,2,11
1400000US06037534101,6037534101,2020,0,4
1400000US06037534102,6037534102,2020,6,5
1400000US06037534201,6037534201,2020,2,5
1400000US06037534202,6037534202,2020,12,1
1400000US06037534203,6037534203,2020,2,0
1400000US06037534301,6037534301,2020,9,15
1400000US06037534302,6037534302,2020,5,0
1400000US06037534403,6037534403,2020,3,1
1400000US06037534404,6037534404,2020,0,2
1400000US06037534405,6037534405,2020,3,1
1400000US06037534406,6037534406,2020,20,0
1400000US06037534501,6037534501,2020,32,7
1400000US06037534502,6037534502,2020,7,1
1400000US06037534700,6037534700,2020,8,0
1400000US06037534802,6037534802,2020,3,7
1400000US06037534803,6037534803,2020,4,27
1400000US06037534804,6037534804,2020,0,0
1400000US06037534900,6037534900,2020,7,4
1400000US06037535001,6037535001,2020,3,3
1400000US06037535002,6037535002,2020,6,5
1400000US06037535101,6037535101,2020,22,8
1400000US06037535102,6037535102,2020,16,6
1400000US06037535200,6037535200,2020,15,3
1400000US06037535300,6037535300,2020,12,4
1400000US06037535400,6037535400,2020,6,2
1400000US06037535501,6037535501,2020,1,8
1400000US06037535502,6037535502,2020,8,0
1400000US06037535503,6037535503,2020,1,1
1400000US06037535603,6037535603,2020,3,6
1400000US06037535604,6037535604,2020,2,0
1400000US06037535605,6037535605,2020,2,0
1400000US06037535606,6037535606,2020,0,1
1400000US06037535607,6037535607,2020,6,2
1400000US06037535701,6037535701,2020,12,0
1400000US06037535702,6037535702,2020,4,6
1400000US06037535802,6037535802,2020,7,1
1400000US06037535803,6037535803,2020,0,2
1400000US06037535804,6037535804,2020,1,3
1400000US06037535901,6037535901,2020,6,5
1400000US06037535902,6037535902,2020,8,3
1400000US06037536000,6037536000,2020,6,4
1400000US06037536102,6037536102,2020,8,28
1400000US06037536103,6037536103,2020,10,16
1400000US06037536104,6037536104,2020,8,10
1400000US06037536201,6037536201,2020,4,21
1400000US06037536202,6037536202,2020,3,15
1400000US06037540000,6037540000,2020,1,2
1400000US06037540101,6037540101,2020,9,2
1400000US06037540102,6037540102,2020,2,0
1400000US06037540201,6037540201,2020,1,15
1400000US06037540202,6037540202,2020,7,5
1400000US06037540203,6037540203,2020,3,9
1400000US06037540300,6037540300,2020,7,28
1400000US06037540400,6037540400,2020,0,2
1400000US06037540501,6037540501,2020,9,4
1400000US06037540502,6037540502,2020,2,0
1400000US06037540600,6037540600,2020,6,3
1400000US06037540700,6037540700,2020,4,3
1400000US06037540800,6037540800,2020,2,8
1400000US06037540901,6037540901,2020,7,0
1400000US06037540902,6037540902,2020,5,13
1400000US06037541003,6037541003,2020,6,53
1400000US06037541100,6037541100,2020,13,8
1400000US06037541200,6037541200,2020,7,8
1400000US06037541300,6037541300,2020,13,3
1400000US06037541401,6037541401,2020,6,1
1400000US06037541402,6037541402,2020,4,1
1400000US06037541500,6037541500,2020,14,4
1400000US06037541603,6037541603,2020,2,6
1400000US06037541604,6037541604,2020,29,21
1400000US06037541605,6037541605,2020,19,17
1400000US06037541606,6037541606,2020,3,8
1400000US06037541700,6037541700,2020,3,4
1400000US06037541801,6037541801,2020,3,0
1400000US06037541802,6037541802,2020,0,0
1400000US06037542000,6037542000,2020,8,5
1400000US06037542103,6037542103,2020,15,6
1400000US06037542104,6037542104,2020,5,3
1400000US06037542105,6037542105,2020,14,4
1400000US06037542106,6037542106,2020,12,6
1400000US06037542200,6037542200,2020,19,9
1400000US06037542401,6037542401,2020,17,14
1400000US06037542402,6037542402,2020,9,5
1400000US06037542501,6037542501,2020,8,7
1400000US06037542502,6037542502,2020,31,13
1400000US06037542601,6037542601,2020,4,1
1400000US06037542602,6037542602,2020,19,24
1400000US06037542700,6037542700,2020,18,18
1400000US06037542800,6037542800,2020,5,6
1400000US06037542900,6037542900,2020,4,1
1400000US06037543000,6037543000,2020,10,9
1400000US06037543100,6037543100,2020,7,24
1400000US06037543201,6037543201,2020,10,2
1400000US06037543203,6037543203,2020,12,13
1400000US06037543304,6037543304,2020,8,0
1400000US06037543305,6037543305,2020,4,42
1400000US06037543306,6037543306,2020,26,10
1400000US06037543321,6037543321,2020,12,8
1400000US06037543322,6037543322,2020,2,5
1400000US06037543400,6037543400,2020,2,70
1400000US06037543501,6037543501,2020,9,17
1400000US06037543502,6037543502,2020,7,3
1400000US06037543503,6037543503,2020,5,22
1400000US06037543601,6037543601,2020,1,2
1400000US06037543603,6037543603,2020,13,27
1400000US06037543605,6037543605,2020,9,4
1400000US06037543606,6037543606,2020,6,2
1400000US06037543607,6037543607,2020,2,2
1400000US06037543701,6037543701,2020,3,0
1400000US06037543703,6037543703,2020,3,1
1400000US06037543704,6037543704,2020,3,1
1400000US06037543705,6037543705,2020,2,1
1400000US06037543801,6037543801,2020,4,2
1400000US06037543803,6037543803,2020,7,17
1400000US06037543804,6037543804,2020,6,13
1400000US06037543903,6037543903,2020,0,13
1400000US06037543905,6037543905,2020,6,6
1400000US06037544001,6037544001,2020,7,1
1400000US06037544002,6037544002,2020,3,1
1400000US06037550101,6037550101,2020,0,2
1400000US06037550201,6037550201,2020,1,0
1400000US06037550202,6037550202,2020,1,5
1400000US06037550301,6037550301,2020,1,3
1400000US06037550501,6037550501,2020,2,5
1400000US06037550502,6037550502,2020,3,11
1400000US06037550601,6037550601,2020,4,0
1400000US06037550602,6037550602,2020,10,5
1400000US06037550700,6037550700,2020,13,3
1400000US06037550801,6037550801,2020,5,3
1400000US06037550802,6037550802,2020,4,2
1400000US06037550901,6037550901,2020,1,5
1400000US06037550902,6037550902,2020,11,10
1400000US06037551001,6037551001,2020,6,18
1400000US06037551002,6037551002,2020,4,12
1400000US06037551101,6037551101,2020,2,19
1400000US06037551102,6037551102,2020,0,5
1400000US06037551201,6037551201,2020,4,1
1400000US06037551203,6037551203,2020,2,1
1400000US06037551204,6037551204,2020,2,0
1400000US06037551300,6037551300,2020,1,11
1400000US06037551401,6037551401,2020,0,1
1400000US06037551402,6037551402,2020,6,2
1400000US06037551501,6037551501,2020,10,0
1400000US06037551502,6037551502,2020,4,0
1400000US06037551700,6037551700,2020,7,4
1400000US06037551801,6037551801,2020,2,4
1400000US06037551802,6037551802,2020,1,4
1400000US06037551900,6037551900,2020,5,0
1400000US06037552001,6037552001,2020,2,2
1400000US06037552002,6037552002,2020,2,11
1400000US06037552100,6037552100,2020,3,16
1400000US06037552200,6037552200,2020,8,21
1400000US06037552301,6037552301,2020,8,5
1400000US06037552302,6037552302,2020,3,8
1400000US06037552400,6037552400,2020,1,6
1400000US06037552601,6037552601,2020,2,0
1400000US06037552602,6037552602,2020,0,4
1400000US06037552700,6037552700,2020,10,2
1400000US06037552800,6037552800,2020,2,4
1400000US06037552900,6037552900,2020,5,1
1400000US06037553000,6037553000,2020,2,2
1400000US06037553100,6037553100,2020,15,5
1400000US06037553201,6037553201,2020,3,6
1400000US06037553202,6037553202,2020,2,6
1400000US06037553300,6037553300,2020,3,13
1400000US06037553400,6037553400,2020,1,1
1400000US06037553502,6037553502,2020,8,5
1400000US06037553503,6037553503,2020,4,0
1400000US06037553504,6037553504,2020,4,0
1400000US06037553601,6037553601,2020,4,5
1400000US06037553602,6037553602,2020,3,0
1400000US06037553701,6037553701,2020,0,0
1400000US06037553702,6037553702,2020,2,1
1400000US06037553801,6037553801,2020,8,5
1400000US06037553802,6037553802,2020,8,13
1400000US06037553901,6037553901,2020,5,20
1400000US06037553902,6037553902,2020,5,5
1400000US06037554001,6037554001,2020,4,7
1400000US06037554002,6037554002,2020,9,10
1400000US06037554101,6037554101,2020,6,0
1400000US06037554105,6037554105,2020,3,0
1400000US06037554106,6037554106,2020,6,6
1400000US06037554201,6037554201,2020,5,8
1400000US06037554203,6037554203,2020,3,7
1400000US06037554204,6037554204,2020,6,13
1400000US06037554301,6037554301,2020,5,7
1400000US06037554302,6037554302,2020,4,5
1400000US06037554403,6037554403,2020,6,11
1400000US06037554404,6037554404,2020,3,5
1400000US06037554405,6037554405,2020,5,23
1400000US06037554406,6037554406,2020,4,0
1400000US06037554511,6037554511,2020,1,34
1400000US06037554512,6037554512,2020,6,88
1400000US06037554513,6037554513,2020,5,0
1400000US06037554514,6037554514,2020,7,12
1400000US06037554515,6037554515,2020,2,20
1400000US06037554516,6037554516,2020,6,8
1400000US06037554517,6037554517,2020,6,1
1400000US06037554518,6037554518,2020,3,0
1400000US06037554519,6037554519,2020,11,0
1400000US06037554521,6037554521,2020,14,97
1400000US06037554522,6037554522,2020,3,3
1400000US06037554600,6037554600,2020,1,12
