geoid,geoid20,year,denom_known_poverty_1,housing_stability_count,housing_stability_pct
1400000US06037462500,6037462500,2016,6426,5839,90.865234
1400000US06037462600,6037462600,2016,2156,2022,93.78479
1400000US06037462700,6037462700,2016,5264,4237,80.49012
1400000US06037462800,6037462800,2016,2615,2289,87.533463
1400000US06037462900,6037462900,2016,3801,3577,94.106812
1400000US06037463000,6037463000,2016,2173,1841,84.721581
1400000US06037463103,6037463103,2016,6123,5610,91.621758
1400000US06037463200,6037463200,2016,3353,3024,90.187889
1400000US06037463300,6037463300,2016,2013,1766,87.729759
1400000US06037463400,6037463400,2016,5393,4828,89.523453
1400000US06037463500,6037463500,2016,5204,3087,59.319756
1400000US06037463601,6037463601,2016,5735,4412,76.931122
1400000US06037463602,6037463602,2016,5429,3331,61.355682
1400000US06037463700,6037463700,2016,2690,1642,61.040894
1400000US06037463800,6037463800,2016,3736,3159,84.555672
1400000US06037463900,6037463900,2016,3189,2910,91.251175
1400000US06037464000,6037464000,2016,5860,5217,89.027306
1400000US06037464101,6037464101,2016,3748,3558,94.930626
1400000US06037464102,6037464102,2016,3634,3449,94.909187
1400000US06037464200,6037464200,2016,5752,5309,92.298332
1400000US06037480002,6037480002,2016,3406,3108,91.250732
1400000US06037480011,6037480011,2016,5086,4522,88.910736
1400000US06037480012,6037480012,2016,5102,4599,90.141121
1400000US06037480101,6037480101,2016,4243,3872,91.256187
1400000US06037480102,6037480102,2016,4635,4364,94.153183
1400000US06037480201,6037480201,2016,3921,3779,96.378471
1400000US06037480202,6037480202,2016,2632,2391,90.843468
1400000US06037480302,6037480302,2016,4612,4131,89.570686
1400000US06037480303,6037480303,2016,4059,3113,76.693764
1400000US06037480304,6037480304,2016,4179,3511,84.015312
1400000US06037480400,6037480400,2016,5319,4614,86.745628
1400000US06037480500,6037480500,2016,5028,4712,93.715195
1400000US06037480601,6037480601,2016,2462,2020,82.047119
1400000US06037480602,6037480602,2016,5818,4774,82.055687
1400000US06037480702,6037480702,2016,4182,3761,89.933044
1400000US06037480703,6037480703,2016,3296,2997,90.928398
1400000US06037480704,6037480704,2016,4741,4021,84.813332
1400000US06037480802,6037480802,2016,3206,2962,92.389267
1400000US06037480803,6037480803,2016,3901,3640,93.30941
1400000US06037480804,6037480804,2016,4971,4299,86.48159
1400000US06037480901,6037480901,2016,4972,4509,90.687851
1400000US06037480902,6037480902,2016,3909,3418,87.43924
1400000US06037480903,6037480903,2016,2826,2519,89.136589
1400000US06037481001,6037481001,2016,3856,3159,81.924271
1400000US06037481002,6037481002,2016,5917,4818,81.426399
1400000US06037481101,6037481101,2016,4002,3409,85.182411
1400000US06037481102,6037481102,2016,3653,2973,81.385162
1400000US06037481103,6037481103,2016,4634,4321,93.245575
1400000US06037481201,6037481201,2016,3732,3388,90.782425
1400000US06037481203,6037481203,2016,5587,5031,90.048325
1400000US06037481300,6037481300,2016,3196,3051,95.463081
1400000US06037481401,6037481401,2016,6314,5676,89.89547
1400000US06037481403,6037481403,2016,3072,2879,93.717445
1400000US06037481404,6037481404,2016,3884,3639,93.69207
1400000US06037481500,6037481500,2016,4206,3767,89.562531
1400000US06037481603,6037481603,2016,3888,3194,82.150208
1400000US06037481604,6037481604,2016,4086,3480,85.168869
1400000US06037481605,6037481605,2016,2849,2475,86.872589
1400000US06037481606,6037481606,2016,5009,4530,90.43721
1400000US06037481711,6037481711,2016,4052,3687,90.992104
1400000US06037481712,6037481712,2016,5567,5158,92.653137
1400000US06037481713,6037481713,2016,2894,2565,88.631653
1400000US06037481714,6037481714,2016,2466,2156,87.429031
1400000US06037481800,6037481800,2016,2836,2702,95.275032
1400000US06037481901,6037481901,2016,5605,5120,91.347015
1400000US06037481902,6037481902,2016,3192,2880,90.225563
1400000US06037482001,6037482001,2016,2776,2711,97.658501
1400000US06037482002,6037482002,2016,6733,6147,91.2966
1400000US06037482101,6037482101,2016,4890,4608,94.233131
1400000US06037482102,6037482102,2016,2870,2481,86.445992
1400000US06037482201,6037482201,2016,3838,3484,90.776443
1400000US06037482202,6037482202,2016,5131,4931,96.102127
1400000US06037482301,6037482301,2016,4932,4573,92.721008
1400000US06037482303,6037482303,2016,5768,5259,91.175453
1400000US06037482304,6037482304,2016,3855,3739,96.990921
1400000US06037482401,6037482401,2016,3940,3805,96.573601
1400000US06037482403,6037482403,2016,2023,1848,91.34948
1400000US06037482404,6037482404,2016,1975,1804,91.341774
1400000US06037482502,6037482502,2016,3029,2835,93.595245
1400000US06037482503,6037482503,2016,4240,3918,92.405663
1400000US06037482521,6037482521,2016,5391,4970,92.190689
1400000US06037482522,6037482522,2016,4724,4253,90.029633
1400000US06037482600,6037482600,2016,6207,5389,86.821327
1400000US06037482701,6037482701,2016,4468,4312,96.508507
1400000US06037482702,6037482702,2016,2377,2263,95.204041
1400000US06037482801,6037482801,2016,4472,3984,89.087654
1400000US06037500100,6037500100,2016,3897,3724,95.560684
1400000US06037500202,6037500202,2016,4710,4545,96.496819
1400000US06037500203,6037500203,2016,1560,1482,95
1400000US06037500204,6037500204,2016,4447,4226,95.030357
1400000US06037500300,6037500300,2016,3231,3017,93.376663
1400000US06037500402,6037500402,2016,4265,3806,89.237984
1400000US06037500403,6037500403,2016,3983,3848,96.610596
1400000US06037500404,6037500404,2016,4884,4574,93.65274
1400000US06037500500,6037500500,2016,2442,1985,81.285828
1400000US06037500600,6037500600,2016,5843,5465,93.530724
1400000US06037500700,6037500700,2016,6454,5951,92.206383
1400000US06037500800,6037500800,2016,5496,4981,90.629547
1400000US06037500900,6037500900,2016,6496,5711,87.915642
1400000US06037501001,6037501001,2016,2635,2599,98.633774
1400000US06037501002,6037501002,2016,4798,4506,93.914131
1400000US06037501200,6037501200,2016,5249,4920,93.73214
1400000US06037501301,6037501301,2016,3019,2836,93.938393
1400000US06037501302,6037501302,2016,3993,3752,93.964439
1400000US06037501400,6037501400,2016,4154,3584,86.27829
1400000US06037501501,6037501501,2016,2456,2367,96.376221
1400000US06037501503,6037501503,2016,4894,4067,83.101761
1400000US06037501504,6037501504,2016,3467,3018,87.049324
1400000US06037501600,6037501600,2016,7577,7023,92.6884
1400000US06037501700,6037501700,2016,3722,3633,97.60881
1400000US06037501802,6037501802,2016,3363,3048,90.633362
1400000US06037501803,6037501803,2016,4490,4170,92.873055
1400000US06037501804,6037501804,2016,1962,1784,90.927628
1400000US06037501900,6037501900,2016,4276,3906,91.347054
1400000US06037502003,6037502003,2016,2747,2437,88.714958
1400000US06037502004,6037502004,2016,3956,3799,96.031342
1400000US06037502005,6037502005,2016,4630,4002,86.436287
1400000US06037502100,6037502100,2016,4944,4331,87.601135
1400000US06037502200,6037502200,2016,6325,5948,94.039528
1400000US06037502303,6037502303,2016,9028,8263,91.52636
1400000US06037502401,6037502401,2016,4729,4525,95.686195
1400000US06037502402,6037502402,2016,3779,3553,94.019585
1400000US06037502500,6037502500,2016,3983,3741,93.924179
1400000US06037502602,6037502602,2016,4390,4048,92.209564
1400000US06037502603,6037502603,2016,3536,3248,91.855202
1400000US06037502604,6037502604,2016,3412,3134,91.852287
1400000US06037502700,6037502700,2016,6593,6351,96.329437
1400000US06037502801,6037502801,2016,6775,6185,91.291512
1400000US06037502901,6037502901,2016,5602,5212,93.0382
1400000US06037503000,6037503000,2016,5494,5233,95.249359
1400000US06037503103,6037503103,2016,5477,5009,91.455177
1400000US06037503104,6037503104,2016,2660,2577,96.8797
1400000US06037503105,6037503105,2016,4209,3862,91.75576
1400000US06037503106,6037503106,2016,3446,3051,88.537437
1400000US06037503201,6037503201,2016,4230,4083,96.524826
1400000US06037503202,6037503202,2016,4697,4475,95.273582
1400000US06037503301,6037503301,2016,3039,2949,97.038498
1400000US06037503302,6037503302,2016,6556,5870,89.536301
1400000US06037503401,6037503401,2016,6723,6097,90.688683
1400000US06037503402,6037503402,2016,4299,3791,88.183296
1400000US06037503501,6037503501,2016,6585,5869,89.126801
1400000US06037503502,6037503502,2016,4098,3627,88.506592
1400000US06037503601,6037503601,2016,4029,3779,93.794983
1400000US06037503602,6037503602,2016,3968,3699,93.220764
1400000US06037503701,6037503701,2016,5398,4757,88.125229
1400000US06037503702,6037503702,2016,4810,4526,94.095634
1400000US06037503704,6037503704,2016,4406,4056,92.05629
1400000US06037503705,6037503705,2016,3449,3178,92.142647
1400000US06037503801,6037503801,2016,4093,3756,91.766434
1400000US06037503802,6037503802,2016,5102,4726,92.630341
1400000US06037503901,6037503901,2016,2951,2887,97.831245
1400000US06037503902,6037503902,2016,4550,4227,92.9011
1400000US06037504001,6037504001,2016,3285,3116,94.8554
1400000US06037504002,6037504002,2016,4857,4494,92.526253
1400000US06037504101,6037504101,2016,5222,4957,94.925316
1400000US06037504200,6037504200,2016,6764,6223,92.001778
1400000US06037530005,6037530005,2016,4470,4237,94.787476
1400000US06037530006,6037530006,2016,3668,3263,88.958557
1400000US06037530007,6037530007,2016,7041,6366,90.413292
1400000US06037530101,6037530101,2016,5030,4765,94.731613
1400000US06037530102,6037530102,2016,4922,4668,94.839493
1400000US06037530202,6037530202,2016,4554,4440,97.496704
1400000US06037530203,6037530203,2016,2913,2791,95.811874
1400000US06037530204,6037530204,2016,4382,3907,89.160202
1400000US06037530301,6037530301,2016,2233,2224,99.596954
1400000US06037530302,6037530302,2016,6877,6525,94.881493
1400000US06037530400,6037530400,2016,3796,3540,93.256058
1400000US06037530500,6037530500,2016,4051,3951,97.531471
1400000US06037530603,6037530603,2016,4884,4557,93.304665
1400000US06037530700,6037530700,2016,2234,2061,92.256042
1400000US06037530801,6037530801,2016,5259,4992,94.922989
1400000US06037530802,6037530802,2016,3425,3293,96.145988
1400000US06037530901,6037530901,2016,3743,3502,93.561317
1400000US06037530902,6037530902,2016,4299,4188,97.418007
1400000US06037531000,6037531000,2016,5246,5042,96.11132
1400000US06037531101,6037531101,2016,4537,4132,91.073395
1400000US06037531102,6037531102,2016,3373,3047,90.335014
1400000US06037531201,6037531201,2016,5336,5026,94.190407
1400000US06037531202,6037531202,2016,4304,3711,86.222122
1400000US06037531301,6037531301,2016,5140,4345,84.533073
1400000US06037531302,6037531302,2016,6944,6528,94.009216
1400000US06037531502,6037531502,2016,3173,2888,91.017967
1400000US06037531503,6037531503,2016,2783,2758,99.101692
1400000US06037531504,6037531504,2016,4409,4169,94.556587
1400000US06037531602,6037531602,2016,4795,4314,89.968719
1400000US06037531603,6037531603,2016,3204,3089,96.410736
1400000US06037531604,6037531604,2016,3845,3551,92.353706
1400000US06037531701,6037531701,2016,5118,4914,96.014069
1400000US06037531702,6037531702,2016,4613,4405,95.491005
1400000US06037531800,6037531800,2016,5136,4663,90.790497
1400000US06037531901,6037531901,2016,6605,6437,97.456474
1400000US06037531902,6037531902,2016,3910,3700,94.629158
1400000US06037532001,6037532001,2016,3212,2991,93.119553
1400000US06037532002,6037532002,2016,3103,2993,96.45504
1400000US06037532101,6037532101,2016,6417,5646,87.985039
1400000US06037532102,6037532102,2016,3661,3569,97.487022
1400000US06037532200,6037532200,2016,6247,5870,93.965103
1400000US06037532302,6037532302,2016,4728,4505,95.283417
1400000US06037532303,6037532303,2016,4637,4304,92.818634
1400000US06037532304,6037532304,2016,5150,4472,86.834953
1400000US06037532500,6037532500,2016,3893,3606,92.627792
1400000US06037532605,6037532605,2016,3897,3662,93.969719
1400000US06037532606,6037532606,2016,4619,3884,84.087463
1400000US06037532607,6037532607,2016,6400,5736,89.625
1400000US06037532700,6037532700,2016,2301,1964,85.354195
1400000US06037532800,6037532800,2016,4258,3939,92.508217
1400000US06037532900,6037532900,2016,6912,6466,93.547455
1400000US06037533001,6037533001,2016,4291,3566,83.104172
1400000US06037533002,6037533002,2016,1584,1468,92.676765
1400000US06037533103,6037533103,2016,4504,3998,88.765541
1400000US06037533104,6037533104,2016,4314,3758,87.111732
1400000US06037533105,6037533105,2016,2518,2200,87.370926
1400000US06037533108,6037533108,2016,5228,4795,91.717674
1400000US06037533201,6037533201,2016,2729,2493,91.352142
1400000US06037533204,6037533204,2016,4493,4247,94.524818
1400000US06037533300,6037533300,2016,3270,3004,91.86544
1400000US06037533401,6037533401,2016,5408,4982,92.12278
1400000US06037533402,6037533402,2016,3881,3270,84.256638
1400000US06037533403,6037533403,2016,2704,2596,96.00592
1400000US06037533501,6037533501,2016,3082,2504,81.245941
1400000US06037533504,6037533504,2016,4326,4022,92.972725
1400000US06037533601,6037533601,2016,4687,4399,93.855347
1400000US06037533602,6037533602,2016,5260,4820,91.634979
1400000US06037533603,6037533603,2016,6985,5725,81.961349
1400000US06037533701,6037533701,2016,3745,3516,93.885178
1400000US06037533702,6037533702,2016,3524,3420,97.048805
1400000US06037533703,6037533703,2016,2878,2602,90.410004
1400000US06037533803,6037533803,2016,6028,5476,90.842735
1400000US06037533804,6037533804,2016,4494,4203,93.524696
1400000US06037533805,6037533805,2016,3644,3444,94.511528
1400000US06037533806,6037533806,2016,2849,2710,95.121094
1400000US06037533901,6037533901,2016,6260,5474,87.444092
1400000US06037533902,6037533902,2016,4002,3807,95.127434
1400000US06037534001,6037534001,2016,4899,4223,86.201263
1400000US06037534002,6037534002,2016,4234,3864,91.261215
1400000US06037534101,6037534101,2016,2267,1982,87.428322
1400000US06037534102,6037534102,2016,6344,5862,92.402267
1400000US06037534201,6037534201,2016,4410,4064,92.154198
1400000US06037534202,6037534202,2016,5788,5157,89.098137
1400000US06037534203,6037534203,2016,3473,3136,90.29657
1400000US06037534301,6037534301,2016,4402,4088,92.866882
1400000US06037534302,6037534302,2016,4410,4201,95.260773
1400000US06037534403,6037534403,2016,2989,2714,90.799599
1400000US06037534404,6037534404,2016,3469,3277,94.465263
1400000US06037534405,6037534405,2016,4191,3606,86.041519
1400000US06037534406,6037534406,2016,4973,4470,89.885384
1400000US06037534501,6037534501,2016,4715,4276,90.689293
1400000US06037534502,6037534502,2016,4512,4363,96.697693
1400000US06037534700,6037534700,2016,4696,4530,96.46508
1400000US06037534802,6037534802,2016,2986,2764,92.565308
1400000US06037534803,6037534803,2016,4153,3602,86.732483
1400000US06037534804,6037534804,2016,3841,3637,94.688881
1400000US06037534900,6037534900,2016,5796,5394,93.064178
1400000US06037535001,6037535001,2016,4299,3920,91.183998
1400000US06037535002,6037535002,2016,3503,3184,90.893517
1400000US06037535101,6037535101,2016,7636,7032,92.090103
1400000US06037535102,6037535102,2016,4943,4678,94.638885
1400000US06037535200,6037535200,2016,5795,5392,93.045731
1400000US06037535300,6037535300,2016,5870,5579,95.042587
1400000US06037535400,6037535400,2016,2553,2436,95.41716
1400000US06037535501,6037535501,2016,4088,3724,91.095894
1400000US06037535502,6037535502,2016,4927,3967,80.515526
1400000US06037535503,6037535503,2016,2325,2102,90.4086
1400000US06037535603,6037535603,2016,3298,2989,90.630684
1400000US06037535604,6037535604,2016,4250,3729,87.741173
1400000US06037535605,6037535605,2016,4397,3908,88.878784
1400000US06037535606,6037535606,2016,1895,1713,90.395775
1400000US06037535607,6037535607,2016,4866,4437,91.183723
1400000US06037535701,6037535701,2016,6003,5291,88.139267
1400000US06037535702,6037535702,2016,4567,4377,95.839722
1400000US06037535802,6037535802,2016,6422,6057,94.316414
1400000US06037535803,6037535803,2016,4404,4088,92.824707
1400000US06037535804,6037535804,2016,5535,5008,90.478775
1400000US06037535901,6037535901,2016,5667,5363,94.635612
1400000US06037535902,6037535902,2016,7127,6460,90.64122
1400000US06037536000,6037536000,2016,3872,3529,91.141525
1400000US06037536102,6037536102,2016,3362,2862,85.127899
1400000US06037536103,6037536103,2016,5572,5165,92.695618
1400000US06037536104,6037536104,2016,4211,3327,79.007362
1400000US06037536201,6037536201,2016,4971,4503,90.585396
